,Indice,Date,Opening,Highest,Lowest,Fermer,Cloture ajusté,Volume,Before_After_Election,Day_of_Week,Month,Is_Holiday_Period
1073,CAC40,2012-11-05,"346 990,00","347 357,00","344 850,00","344 850,00","344 850,00","103 696 800,00",Before,Monday,November,yes
1074,CAC40,2012-11-02,"348 063,00","350 264,00","345 793,00","349 246,00","349 246,00","164 708 800,00",Before,Friday,November,yes
1075,CAC40,2012-11-01,"342 048,00","348 417,00","341 369,00","347 540,00","347 540,00","112 130 000,00",Before,Thursday,November,yes
1076,CAC40,2012-10-31,"345 934,00","348 478,00","342 927,00","342 927,00","342 927,00","118 320 800,00",Before,Wednesday,October,no
1077,CAC40,2012-10-30,"341 471,00","346 197,00","341 471,00","345 944,00","345 944,00","79 154 400,00",Before,Tuesday,October,no
1078,CAC40,2012-10-29,"341 938,00","342 134,00","339 489,00","340 889,00","340 889,00","101 421 800,00",Before,Monday,October,no
1079,CAC40,2012-10-26,"338 468,00","344 674,00","338 236,00","343 509,00","343 509,00","141 176 000,00",Before,Friday,October,no
1080,CAC40,2012-10-25,"342 783,00","345 730,00","340 893,00","341 153,00","341 153,00","132 274 000,00",Before,Thursday,October,no
1081,CAC40,2012-10-24,"342 183,00","343 376,00","338 871,00","342 649,00","342 649,00","123 443 600,00",Before,Wednesday,October,no
1082,CAC40,2012-10-23,"348 594,00","349 202,00","339 130,00","340 650,00","340 650,00","161 423 000,00",Before,Tuesday,October,no
1083,CAC40,2012-10-22,"349 838,00","351 905,00","347 582,00","348 325,00","348 325,00","134 746 600,00",Before,Monday,October,no
1084,CAC40,2012-10-19,"352 779,00","353 792,00","349 676,00","350 456,00","350 456,00","219 409 800,00",Before,Friday,October,no
1085,CAC40,2012-10-18,"352 776,00","354 258,00","350 840,00","353 518,00","353 518,00","184 827 000,00",Before,Thursday,October,no
1086,CAC40,2012-10-17,"350 382,00","353 079,00","349 435,00","352 750,00","352 750,00","229 314 400,00",Before,Wednesday,October,no
1087,CAC40,2012-10-16,"344 360,00","350 094,00","342 897,00","350 094,00","350 094,00","163 753 600,00",Before,Tuesday,October,no
1088,CAC40,2012-10-15,"338 776,00","343 952,00","338 776,00","342 028,00","342 028,00","125 729 400,00",Before,Monday,October,no
1089,CAC40,2012-10-12,"340 126,00","341 900,00","338 908,00","338 908,00","338 908,00","173 790 200,00",Before,Friday,October,no
1090,CAC40,2012-10-11,"335 285,00","342 398,00","335 144,00","341 372,00","341 372,00","141 013 400,00",Before,Thursday,October,no
1091,CAC40,2012-10-10,"337 092,00","338 738,00","336 587,00","336 587,00","336 587,00","140 022 200,00",Before,Wednesday,October,no
1092,CAC40,2012-10-09,"342 023,00","342 742,00","337 792,00","338 278,00","338 278,00","185 969 000,00",Before,Tuesday,October,no
1093,CAC40,2012-10-08,"342 932,00","342 986,00","340 497,00","340 653,00","340 653,00","123 548 600,00",Before,Monday,October,no
1094,CAC40,2012-10-05,"341 040,00","346 184,00","341 040,00","345 704,00","345 704,00","143 091 000,00",Before,Friday,October,no
1095,CAC40,2012-10-04,"342 211,00","343 244,00","338 748,00","340 120,00","340 120,00","111 079 600,00",Before,Thursday,October,no
1096,CAC40,2012-10-03,"339 679,00","342 074,00","338 795,00","340 602,00","340 602,00","118 791 200,00",Before,Wednesday,October,no
1097,CAC40,2012-10-02,"341 125,00","345 080,00","339 237,00","341 423,00","341 423,00","137 533 200,00",Before,Tuesday,October,no
1098,CAC40,2012-10-01,"334 807,00","343 893,00","334 807,00","343 498,00","343 498,00","161 579 200,00",Before,Monday,October,no
1099,CAC40,2012-09-28,"345 746,00","345 958,00","335 482,00","335 482,00","335 482,00","157 124 800,00",Before,Friday,September,no
1100,CAC40,2012-09-27,"343 741,00","344 746,00","342 131,00","343 932,00","343 932,00","114 155 800,00",Before,Thursday,September,no
1101,CAC40,2012-09-26,"347 174,00","347 271,00","341 484,00","341 484,00","341 484,00","163 388 200,00",Before,Wednesday,September,no
1102,CAC40,2012-09-25,"349 016,00","352 029,00","347 409,00","351 381,00","351 381,00","122 937 000,00",Before,Tuesday,September,no
1103,CAC40,2012-09-24,"350 134,00","351 407,00","348 354,00","349 722,00","349 722,00","106 334 400,00",Before,Monday,September,no
1104,CAC40,2012-09-21,"352 846,00","354 088,00","350 461,00","353 072,00","353 072,00","234 806 800,00",Before,Friday,September,no
1105,CAC40,2012-09-20,"350 101,00","352 094,00","348 636,00","350 992,00","350 992,00","137 676 200,00",Before,Thursday,September,no
1106,CAC40,2012-09-19,"352 867,00","354 032,00","350 373,00","353 182,00","353 182,00","155 636 400,00",Before,Wednesday,September,no
1107,CAC40,2012-09-18,"353 377,00","353 845,00","350 034,00","351 269,00","351 269,00","167 406 800,00",Before,Tuesday,September,no
1108,CAC40,2012-09-17,"355 857,00","357 398,00","355 263,00","355 369,00","355 369,00","142 076 400,00",Before,Monday,September,no
1109,CAC40,2012-09-14,"357 330,00","358 802,00","355 567,00","358 158,00","358 158,00","230 404 600,00",Before,Friday,September,no
1110,CAC40,2012-09-13,"354 092,00","354 093,00","349 411,00","350 209,00","350 209,00","155 258 400,00",Before,Thursday,September,no
1111,CAC40,2012-09-12,"354 619,00","357 541,00","352 588,00","354 379,00","354 379,00","212 529 600,00",Before,Wednesday,September,no
1112,CAC40,2012-09-11,"349 213,00","353 744,00","347 737,00","353 730,00","353 730,00","144 834 400,00",Before,Tuesday,September,no
1113,CAC40,2012-09-10,"351 366,00","352 802,00","350 348,00","350 605,00","350 605,00","139 082 000,00",Before,Monday,September,no
1114,CAC40,2012-09-07,"351 965,00","356 191,00","351 523,00","351 905,00","351 905,00","242 138 600,00",Before,Friday,September,no
1115,CAC40,2012-09-06,"341 288,00","350 988,00","341 151,00","350 988,00","350 988,00","214 895 200,00",Before,Thursday,September,no
1116,CAC40,2012-09-05,"339 923,00","342 639,00","337 280,00","340 579,00","340 579,00","137 866 600,00",Before,Wednesday,September,no
1117,CAC40,2012-09-04,"345 856,00","345 856,00","339 779,00","339 904,00","339 904,00","90 892 600,00",Before,Tuesday,September,no
1118,CAC40,2012-09-03,"340 196,00","345 371,00","339 403,00","345 371,00","345 371,00","77 359 400,00",Before,Monday,September,no
1119,CAC40,2012-08-31,"337 789,00","343 378,00","337 174,00","341 307,00","341 307,00","159 808 000,00",Before,Friday,August,no
1120,CAC40,2012-08-30,"340 513,00","341 404,00","337 216,00","337 911,00","337 911,00","121 919 400,00",Before,Thursday,August,no
1121,CAC40,2012-08-29,"342 740,00","343 412,00","340 342,00","341 389,00","341 389,00","98 265 400,00",Before,Wednesday,August,no
1122,CAC40,2012-08-28,"344 000,00","345 566,00","342 105,00","343 155,00","343 155,00","85 575 000,00",Before,Tuesday,August,no
1123,CAC40,2012-08-27,"342 255,00","346 283,00","341 469,00","346 283,00","346 283,00","79 701 800,00",Before,Monday,August,no
1124,CAC40,2012-08-24,"343 210,00","344 233,00","339 681,00","343 321,00","343 321,00","107 574 600,00",Before,Friday,August,no
1125,CAC40,2012-08-23,"348 595,00","349 580,00","341 535,00","343 256,00","343 256,00","112 876 400,00",Before,Thursday,August,no
1126,CAC40,2012-08-22,"348 453,00","350 054,00","346 165,00","346 165,00","346 165,00","99 352 000,00",Before,Wednesday,August,no
1127,CAC40,2012-08-21,"349 156,00","352 385,00","349 156,00","351 328,00","351 328,00","107 936 200,00",Before,Tuesday,August,no
1128,CAC40,2012-08-20,"348 447,00","350 560,00","345 893,00","348 058,00","348 058,00","114 608 000,00",Before,Monday,August,no
1129,CAC40,2012-08-17,"349 160,00","350 191,00","347 539,00","348 838,00","348 838,00","144 554 400,00",Before,Friday,August,no
1130,CAC40,2012-08-16,"345 978,00","348 049,00","343 817,00","348 049,00","348 049,00","109 118 400,00",Before,Thursday,August,no
1131,CAC40,2012-08-15,"343 630,00","346 303,00","342 434,00","344 920,00","344 920,00","61 739 600,00",Before,Wednesday,August,no
1132,CAC40,2012-08-14,"344 433,00","345 926,00","343 215,00","345 027,00","345 027,00","90 552 800,00",Before,Tuesday,August,no
1133,CAC40,2012-08-13,"342 953,00","345 357,00","341 094,00","342 641,00","342 641,00","88 928 400,00",Before,Monday,August,no
1134,CAC40,2012-08-10,"343 803,00","344 224,00","341 351,00","343 562,00","343 562,00","114 694 000,00",Before,Friday,August,no
1135,CAC40,2012-08-09,"345 425,00","346 429,00","342 160,00","345 671,00","345 671,00","121 509 600,00",Before,Thursday,August,no
1136,CAC40,2012-08-08,"343 912,00","345 249,00","342 082,00","343 826,00","343 826,00","131 818 400,00",Before,Wednesday,August,no
1137,CAC40,2012-08-07,"340 037,00","345 328,00","339 859,00","345 328,00","345 328,00","171 331 800,00",Before,Tuesday,August,no
1138,CAC40,2012-08-06,"336 537,00","341 631,00","335 820,00","340 156,00","340 156,00","143 402 200,00",Before,Monday,August,no
2591,S&P500,2012-11-05,"141 402,00","141 990,00","140 813,00","141 726,00","141 726,00","2 921 040 000,00",Before,Monday,November,yes
2592,S&P500,2012-11-02,"142 759,00","143 427,00","141 291,00","141 420,00","141 420,00","3 732 480 000,00",Before,Friday,November,yes
2593,S&P500,2012-11-01,"141 220,00","142 835,00","141 220,00","142 759,00","142 759,00","3 929 890 000,00",Before,Thursday,November,yes
2594,S&P500,2012-10-31,"141 099,00","141 876,00","140 595,00","141 216,00","141 216,00","3 577 110 000,00",Before,Wednesday,October,no
2595,S&P500,2012-10-26,"141 297,00","141 709,00","140 328,00","141 194,00","141 194,00","3 284 910 000,00",Before,Friday,October,no
2596,S&P500,2012-10-25,"140 974,00","142 112,00","140 514,00","141 297,00","141 297,00","3 512 640 000,00",Before,Thursday,October,no
2597,S&P500,2012-10-24,"141 320,00","142 004,00","140 710,00","140 875,00","140 875,00","3 385 970 000,00",Before,Wednesday,October,no
2598,S&P500,2012-10-23,"143 374,00","143 374,00","140 756,00","141 311,00","141 311,00","3 587 670 000,00",Before,Tuesday,October,no
2599,S&P500,2012-10-22,"143 321,00","143 546,00","142 206,00","143 382,00","143 382,00","3 216 220 000,00",Before,Monday,October,no
2600,S&P500,2012-10-19,"145 734,00","145 734,00","142 985,00","143 319,00","143 319,00","3 875 170 000,00",Before,Friday,October,no
2601,S&P500,2012-10-18,"146 094,00","146 402,00","145 263,00","145 734,00","145 734,00","3 880 030 000,00",Before,Thursday,October,no
2602,S&P500,2012-10-17,"145 422,00","146 220,00","145 335,00","146 091,00","146 091,00","3 655 320 000,00",Before,Wednesday,October,no
2603,S&P500,2012-10-16,"144 031,00","145 551,00","144 031,00","145 492,00","145 492,00","3 568 770 000,00",Before,Tuesday,October,no
2604,S&P500,2012-10-15,"142 875,00","144 131,00","142 724,00","144 013,00","144 013,00","3 483 810 000,00",Before,Monday,October,no
2605,S&P500,2012-10-12,"143 284,00","143 843,00","142 553,00","142 859,00","142 859,00","3 134 750 000,00",Before,Friday,October,no
2606,S&P500,2012-10-11,"143 282,00","144 390,00","143 282,00","143 284,00","143 284,00","3 672 540 000,00",Before,Thursday,October,no
2607,S&P500,2012-10-10,"144 148,00","144 252,00","143 064,00","143 256,00","143 256,00","3 225 060 000,00",Before,Wednesday,October,no
2608,S&P500,2012-10-09,"145 590,00","145 590,00","144 118,00","144 148,00","144 148,00","3 216 320 000,00",Before,Tuesday,October,no
2609,S&P500,2012-10-08,"146 093,00","146 093,00","145 310,00","145 588,00","145 588,00","2 328 720 000,00",Before,Monday,October,no
2610,S&P500,2012-10-05,"146 140,00","147 096,00","145 689,00","146 093,00","146 093,00","3 172 940 000,00",Before,Friday,October,no
2611,S&P500,2012-10-04,"145 108,00","146 314,00","145 108,00","146 140,00","146 140,00","3 615 860 000,00",Before,Thursday,October,no
2612,S&P500,2012-10-03,"144 605,00","145 430,00","144 199,00","145 099,00","145 099,00","3 531 640 000,00",Before,Wednesday,October,no
2613,S&P500,2012-10-02,"144 499,00","145 152,00","143 901,00","144 575,00","144 575,00","3 321 790 000,00",Before,Tuesday,October,no
2614,S&P500,2012-10-01,"144 090,00","145 714,00","144 090,00","144 449,00","144 449,00","3 505 080 000,00",Before,Monday,October,no
2615,S&P500,2012-09-28,"144 713,00","144 713,00","143 560,00","144 067,00","144 067,00","3 509 230 000,00",Before,Friday,September,no
2616,S&P500,2012-09-27,"143 336,00","145 020,00","143 336,00","144 715,00","144 715,00","3 150 330 000,00",Before,Thursday,September,no
2617,S&P500,2012-09-26,"144 160,00","144 160,00","143 053,00","143 332,00","143 332,00","3 565 380 000,00",Before,Wednesday,September,no
2618,S&P500,2012-09-25,"145 694,00","146 324,00","144 159,00","144 159,00","144 159,00","3 739 900 000,00",Before,Tuesday,September,no
2619,S&P500,2012-09-24,"145 976,00","146 072,00","145 206,00","145 689,00","145 689,00","3 008 920 000,00",Before,Monday,September,no
2620,S&P500,2012-09-21,"146 034,00","146 707,00","145 951,00","146 015,00","146 015,00","4 833 870 000,00",Before,Friday,September,no
2621,S&P500,2012-09-20,"146 105,00","146 123,00","144 998,00","146 026,00","146 026,00","3 382 520 000,00",Before,Thursday,September,no
2622,S&P500,2012-09-19,"145 950,00","146 515,00","145 788,00","146 105,00","146 105,00","3 451 360 000,00",Before,Wednesday,September,no
2623,S&P500,2012-09-18,"146 119,00","146 147,00","145 613,00","145 932,00","145 932,00","3 377 390 000,00",Before,Tuesday,September,no
2624,S&P500,2012-09-17,"146 542,00","146 563,00","145 755,00","146 119,00","146 119,00","3 482 430 000,00",Before,Monday,September,no
2625,S&P500,2012-09-14,"146 007,00","147 451,00","146 007,00","146 577,00","146 577,00","5 041 990 000,00",Before,Friday,September,no
2626,S&P500,2012-09-13,"143 656,00","146 376,00","143 534,00","145 999,00","145 999,00","4 606 550 000,00",Before,Thursday,September,no
2627,S&P500,2012-09-12,"143 356,00","143 915,00","143 299,00","143 656,00","143 656,00","3 641 200 000,00",Before,Wednesday,September,no
2628,S&P500,2012-09-11,"142 913,00","143 776,00","142 913,00","143 356,00","143 356,00","3 509 630 000,00",Before,Tuesday,September,no
2629,S&P500,2012-09-10,"143 792,00","143 874,00","142 898,00","142 908,00","142 908,00","3 223 670 000,00",Before,Monday,September,no
2630,S&P500,2012-09-07,"143 212,00","143 792,00","143 145,00","143 792,00","143 792,00","3 717 620 000,00",Before,Friday,September,no
2631,S&P500,2012-09-06,"140 374,00","143 212,00","140 374,00","143 212,00","143 212,00","3 952 870 000,00",Before,Thursday,September,no
2632,S&P500,2012-09-05,"140 494,00","140 881,00","140 125,00","140 344,00","140 344,00","3 389 110 000,00",Before,Wednesday,September,no
2633,S&P500,2012-09-04,"140 654,00","140 931,00","139 656,00","140 494,00","140 494,00","3 200 310 000,00",Before,Tuesday,September,no
2634,S&P500,2012-08-31,"140 007,00","141 309,00","139 896,00","140 658,00","140 658,00","2 938 250 000,00",Before,Friday,August,no
2635,S&P500,2012-08-30,"141 008,00","141 008,00","139 701,00","139 948,00","139 948,00","2 530 280 000,00",Before,Thursday,August,no
2636,S&P500,2012-08-29,"140 932,00","141 395,00","140 657,00","141 049,00","141 049,00","2 571 220 000,00",Before,Wednesday,August,no
2637,S&P500,2012-08-28,"141 044,00","141 363,00","140 559,00","140 930,00","140 930,00","2 629 090 000,00",Before,Tuesday,August,no
2638,S&P500,2012-08-27,"141 113,00","141 617,00","140 911,00","141 044,00","141 044,00","2 472 500 000,00",Before,Monday,August,no
2639,S&P500,2012-08-24,"140 199,00","141 346,00","139 804,00","141 113,00","141 113,00","2 598 790 000,00",Before,Friday,August,no
2640,S&P500,2012-08-23,"141 349,00","141 349,00","140 050,00","140 208,00","140 208,00","3 008 240 000,00",Before,Thursday,August,no
2641,S&P500,2012-08-22,"141 309,00","141 612,00","140 678,00","141 349,00","141 349,00","3 062 690 000,00",Before,Wednesday,August,no
2642,S&P500,2012-08-21,"141 813,00","142 668,00","141 086,00","141 317,00","141 317,00","3 282 950 000,00",Before,Tuesday,August,no
2643,S&P500,2012-08-20,"141 785,00","141 813,00","141 212,00","141 813,00","141 813,00","2 766 320 000,00",Before,Monday,August,no
2644,S&P500,2012-08-17,"141 584,00","141 871,00","141 467,00","141 816,00","141 816,00","2 922 990 000,00",Before,Friday,August,no
2645,S&P500,2012-08-16,"140 557,00","141 744,00","140 415,00","141 551,00","141 551,00","3 114 100 000,00",Before,Thursday,August,no
2646,S&P500,2012-08-15,"140 389,00","140 773,00","140 183,00","140 553,00","140 553,00","2 655 750 000,00",Before,Wednesday,August,no
2647,S&P500,2012-08-14,"140 436,00","141 003,00","140 060,00","140 393,00","140 393,00","2 930 900 000,00",Before,Tuesday,August,no
2648,S&P500,2012-08-13,"140 587,00","140 587,00","139 732,00","140 411,00","140 411,00","2 499 990 000,00",Before,Monday,August,no
2649,S&P500,2012-08-10,"140 258,00","140 598,00","139 562,00","140 587,00","140 587,00","2 767 980 000,00",Before,Friday,August,no
2650,S&P500,2012-08-09,"140 226,00","140 595,00","139 880,00","140 280,00","140 280,00","3 119 610 000,00",Before,Thursday,August,no
2651,S&P500,2012-08-08,"140 123,00","140 414,00","139 613,00","140 222,00","140 222,00","3 221 790 000,00",Before,Wednesday,August,no
2652,S&P500,2012-08-07,"139 446,00","140 714,00","139 446,00","140 135,00","140 135,00","3 682 490 000,00",Before,Tuesday,August,no
2653,S&P500,2012-08-06,"139 104,00","139 963,00","139 104,00","139 423,00","139 423,00","3 122 050 000,00",Before,Monday,August,no
4098,Gold,2012-11-05,"168 280,00","168 310,00","167 430,00","168 220,00","168 220,00","7,00",Before,Monday,November,yes
4099,Gold,2012-11-02,"171 130,00","171 130,00","167 410,00","167 410,00","167 410,00","50,00",Before,Friday,November,yes
4100,Gold,2012-11-01,"172 230,00","172 510,00","171 410,00","171 410,00","171 410,00","24,00",Before,Thursday,November,yes
4101,Gold,2012-10-31,"171 440,00","172 450,00","171 440,00","171 750,00","171 750,00","64,00",Before,Wednesday,October,no
4102,Gold,2012-10-26,"170 610,00","171 620,00","170 610,00","171 090,00","171 090,00","77,00",Before,Friday,October,no
4103,Gold,2012-10-25,"171 170,00","171 670,00","171 170,00","171 200,00","171 200,00","33,00",Before,Thursday,October,no
4104,Gold,2012-10-24,"170 840,00","170 850,00","169 860,00","170 050,00","170 050,00","27,00",Before,Wednesday,October,no
4105,Gold,2012-10-23,"172 660,00","172 660,00","170 830,00","170 830,00","170 830,00","75,00",Before,Tuesday,October,no
4106,Gold,2012-10-22,"171 500,00","172 830,00","171 500,00","172 510,00","172 510,00","12,00",Before,Monday,October,no
4107,Gold,2012-10-19,"174 110,00","174 110,00","172 100,00","172 280,00","172 280,00","70,00",Before,Friday,October,no
4108,Gold,2012-10-18,"174 910,00","174 910,00","174 050,00","174 330,00","174 330,00","27,00",Before,Thursday,October,no
4109,Gold,2012-10-17,"174 940,00","175 150,00","174 600,00","175 150,00","175 150,00","36,00",Before,Wednesday,October,no
4110,Gold,2012-10-16,"173 670,00","174 470,00","173 660,00","174 470,00","174 470,00","15,00",Before,Tuesday,October,no
4111,Gold,2012-10-15,"175 000,00","175 000,00","172 990,00","173 600,00","173 600,00","108,00",Before,Monday,October,no
4112,Gold,2012-10-12,"176 950,00","176 950,00","175 360,00","175 800,00","175 800,00","84,00",Before,Friday,October,no
4113,Gold,2012-10-11,"176 160,00","177 100,00","176 160,00","176 880,00","176 880,00","30,00",Before,Thursday,October,no
4114,Gold,2012-10-10,"176 240,00","176 420,00","175 810,00","176 320,00","176 320,00","29,00",Before,Wednesday,October,no
4115,Gold,2012-10-09,"177 670,00","177 670,00","176 230,00","176 300,00","176 300,00","24,00",Before,Tuesday,October,no
4116,Gold,2012-10-08,"177 800,00","177 800,00","176 680,00","177 350,00","177 350,00","33,00",Before,Monday,October,no
4117,Gold,2012-10-05,"179 220,00","179 220,00","177 660,00","177 860,00","177 860,00","257,00",Before,Friday,October,no
4118,Gold,2012-10-04,"178 350,00","179 480,00","178 350,00","179 410,00","179 410,00","199,00",Before,Thursday,October,no
4119,Gold,2012-10-03,"177 220,00","177 990,00","177 190,00","177 730,00","177 730,00","134,00",Before,Wednesday,October,no
4120,Gold,2012-10-02,"177 790,00","177 930,00","177 270,00","177 270,00","177 270,00","94,00",Before,Tuesday,October,no
4121,Gold,2012-10-01,"176 600,00","179 100,00","176 330,00","178 050,00","178 050,00","816,00",Before,Monday,October,no
4122,Gold,2012-09-28,"177 680,00","178 220,00","176 750,00","177 110,00","177 110,00","2 839,00",Before,Friday,September,no
4123,Gold,2012-09-27,"175 260,00","178 020,00","175 070,00","177 760,00","177 760,00","6 989,00",Before,Thursday,September,no
4124,Gold,2012-09-26,"176 280,00","176 420,00","174 300,00","175 060,00","175 060,00","15 237,00",Before,Wednesday,September,no
4125,Gold,2012-09-25,"177 260,00","177 270,00","176 380,00","176 380,00","176 380,00","5,00",Before,Tuesday,September,no
4126,Gold,2012-09-24,"176 210,00","176 210,00","176 210,00","176 210,00","176 210,00","4,00",Before,Monday,September,no
4127,Gold,2012-09-21,"178 530,00","178 530,00","177 230,00","177 550,00","177 550,00","10,00",Before,Friday,September,no
4128,Gold,2012-09-20,"176 910,00","177 130,00","176 060,00","176 770,00","176 770,00","17,00",Before,Thursday,September,no
4129,Gold,2012-09-19,"177 600,00","177 850,00","176 800,00","176 900,00","176 900,00","27,00",Before,Wednesday,September,no
4130,Gold,2012-09-18,"176 630,00","176 840,00","176 630,00","176 840,00","176 840,00","13,00",Before,Tuesday,September,no
4131,Gold,2012-09-17,"177 480,00","177 480,00","175 380,00","176 770,00","176 770,00","54,00",Before,Monday,September,no
4132,Gold,2012-09-14,"177 100,00","177 450,00","176 600,00","176 980,00","176 980,00","25,00",Before,Friday,September,no
4133,Gold,2012-09-13,"172 870,00","176 910,00","172 870,00","176 910,00","176 910,00","33,00",Before,Thursday,September,no
4134,Gold,2012-09-12,"174 220,00","174 230,00","173 050,00","173 060,00","173 060,00","15,00",Before,Wednesday,September,no
4135,Gold,2012-09-11,"173 600,00","173 600,00","173 180,00","173 180,00","173 180,00","2,00",Before,Tuesday,September,no
4136,Gold,2012-09-10,"173 310,00","173 350,00","172 720,00","172 870,00","172 870,00","14,00",Before,Monday,September,no
4137,Gold,2012-09-07,"169 670,00","173 820,00","169 670,00","173 750,00","173 750,00","109,00",Before,Friday,September,no
4138,Gold,2012-09-06,"169 640,00","171 240,00","169 640,00","170 260,00","170 260,00","39,00",Before,Thursday,September,no
4139,Gold,2012-09-05,"169 040,00","169 330,00","169 040,00","169 080,00","169 080,00","82,00",Before,Wednesday,September,no
4140,Gold,2012-09-04,"168 910,00","169 800,00","168 770,00","169 290,00","169 290,00","43,00",Before,Tuesday,September,no
4141,Gold,2012-08-31,"165 860,00","169 000,00","164 620,00","168 460,00","168 460,00","58,00",Before,Friday,August,no
4142,Gold,2012-08-30,"165 540,00","166 200,00","165 070,00","165 350,00","165 350,00","418,00",Before,Thursday,August,no
4143,Gold,2012-08-29,"166 720,00","166 730,00","165 980,00","165 980,00","165 980,00","403,00",Before,Wednesday,August,no
4144,Gold,2012-08-28,"165 990,00","167 100,00","165 920,00","166 650,00","166 650,00","51,00",Before,Tuesday,August,no
4145,Gold,2012-08-27,"167 490,00","167 490,00","166 390,00","167 240,00","167 240,00","42,00",Before,Monday,August,no
4146,Gold,2012-08-24,"166 580,00","166 980,00","166 220,00","166 980,00","166 980,00","24,00",Before,Friday,August,no
4147,Gold,2012-08-23,"165 990,00","167 270,00","165 800,00","166 960,00","166 960,00","141,00",Before,Thursday,August,no
4148,Gold,2012-08-22,"163 840,00","165 310,00","163 500,00","163 740,00","163 740,00","37,00",Before,Wednesday,August,no
4149,Gold,2012-08-21,"162 000,00","163 990,00","162 000,00","163 990,00","163 990,00","258,00",Before,Tuesday,August,no
4150,Gold,2012-08-20,"161 400,00","162 140,00","161 160,00","162 010,00","162 010,00","68,00",Before,Monday,August,no
4151,Gold,2012-08-17,"161 780,00","161 780,00","161 140,00","161 630,00","161 630,00","249,00",Before,Friday,August,no
4152,Gold,2012-08-16,"160 020,00","161 610,00","160 020,00","161 610,00","161 610,00","199,00",Before,Thursday,August,no
4153,Gold,2012-08-15,"159 380,00","160 460,00","159 200,00","160 370,00","160 370,00","280,00",Before,Wednesday,August,no
4154,Gold,2012-08-14,"161 280,00","161 560,00","159 120,00","159 940,00","159 940,00","910,00",Before,Tuesday,August,no
4155,Gold,2012-08-13,"162 200,00","162 370,00","160 730,00","160 960,00","160 960,00","402,00",Before,Monday,August,no
4156,Gold,2012-08-10,"161 580,00","162 410,00","160 500,00","161 970,00","161 970,00","1 219,00",Before,Friday,August,no
4157,Gold,2012-08-09,"161 280,00","161 720,00","161 010,00","161 710,00","161 710,00","433,00",Before,Thursday,August,no
4158,Gold,2012-08-08,"161 020,00","161 480,00","160 300,00","161 290,00","161 290,00","341,00",Before,Wednesday,August,no
4159,Gold,2012-08-07,"161 080,00","161 570,00","160 930,00","160 970,00","160 970,00","449,00",Before,Tuesday,August,no
4160,Gold,2012-08-06,"160 470,00","161 410,00","160 320,00","161 290,00","161 290,00","662,00",Before,Monday,August,no
5646,EURUSD,2012-11-05,"12 825,00","12 843,00","12 770,00","12 828,00","12 828,00",nan,Before,Monday,November,yes
5647,EURUSD,2012-11-02,"12 948,00","12 954,00","12 838,00","12 948,00","12 948,00",nan,Before,Friday,November,yes
5648,EURUSD,2012-11-01,"12 965,00","12 983,00","12 928,00","12 965,00","12 965,00",nan,Before,Thursday,November,yes
5649,EURUSD,2012-10-31,"12 962,00","13 019,00","12 947,00","12 963,00","12 963,00",nan,Before,Wednesday,October,no
5650,EURUSD,2012-10-30,"12 908,00","12 984,00","12 888,00","12 908,00","12 908,00",nan,Before,Tuesday,October,no
5651,EURUSD,2012-10-29,"12 923,00","12 937,00","12 890,00","12 924,00","12 924,00",nan,Before,Monday,October,no
5652,EURUSD,2012-10-26,"12 938,00","12 957,00","12 892,00","12 938,00","12 938,00",nan,Before,Friday,October,no
5653,EURUSD,2012-10-25,"12 965,00","13 022,00","12 944,00","12 965,00","12 965,00",nan,Before,Thursday,October,no
5654,EURUSD,2012-10-24,"12 974,00","12 999,00","12 924,00","12 974,00","12 974,00",nan,Before,Wednesday,October,no
5655,EURUSD,2012-10-23,"13 070,00","13 072,00","12 954,00","13 070,00","13 070,00",nan,Before,Tuesday,October,no
5656,EURUSD,2012-10-22,"13 023,00","13 080,00","13 023,00","13 023,00","13 023,00",nan,Before,Monday,October,no
5657,EURUSD,2012-10-19,"13 070,00","13 079,00","13 016,00","13 069,00","13 069,00",nan,Before,Friday,October,no
5658,EURUSD,2012-10-18,"13 116,00","13 129,00","13 083,00","13 116,00","13 116,00",nan,Before,Thursday,October,no
5659,EURUSD,2012-10-17,"13 108,00","13 138,00","13 087,00","13 108,00","13 108,00",nan,Before,Wednesday,October,no
5660,EURUSD,2012-10-16,"12 968,00","13 062,00","12 953,00","12 968,00","12 968,00",nan,Before,Tuesday,October,no
5661,EURUSD,2012-10-15,"12 942,00","12 980,00","12 898,00","12 943,00","12 943,00",nan,Before,Monday,October,no
5662,EURUSD,2012-10-12,"12 933,00","12 990,00","12 925,00","12 933,00","12 933,00",nan,Before,Friday,October,no
5663,EURUSD,2012-10-11,"12 860,00","12 952,00","12 830,00","12 858,00","12 858,00",nan,Before,Thursday,October,no
5664,EURUSD,2012-10-10,"12 858,00","12 912,00","12 840,00","12 858,00","12 858,00",nan,Before,Wednesday,October,no
5665,EURUSD,2012-10-09,"12 977,00","12 993,00","12 868,00","12 977,00","12 977,00",nan,Before,Tuesday,October,no
5666,EURUSD,2012-10-08,"13 016,00","13 016,00","12 940,00","13 016,00","13 016,00",nan,Before,Monday,October,no
5667,EURUSD,2012-10-05,"13 016,00","13 072,00","12 997,00","13 017,00","13 017,00",nan,Before,Friday,October,no
5668,EURUSD,2012-10-04,"12 925,00","13 010,00","12 913,00","12 923,00","12 923,00",nan,Before,Thursday,October,no
