,Indice,Date,Opening,Highest,Lowest,Fermer,Cloture ajusté,Volume,Before_After_Election,Day_of_Week,Month,Is_Holiday_Period
542,Gold,2024-11-26,"262 560,00","262 560,00","262 030,00","262 030,00","262 030,00","177 858,00",After,Tuesday,November,yes
543,Gold,2024-11-25,"268 940,00","268 940,00","261 680,00","261 680,00","261 680,00","94,00",After,Monday,November,yes
544,Gold,2024-11-22,"268 750,00","271 050,00","268 560,00","270 990,00","270 990,00","41,00",After,Friday,November,yes
545,Gold,2024-11-21,"265 930,00","267 210,00","265 570,00","267 210,00","267 210,00","33,00",After,Thursday,November,yes
546,Gold,2024-11-20,"263 850,00","264 820,00","263 850,00","264 820,00","264 820,00","27,00",After,Wednesday,November,yes
547,Gold,2024-11-19,"262 190,00","262 770,00","261 930,00","262 710,00","262 710,00","87,00",After,Tuesday,November,yes
548,Gold,2024-11-18,"259 170,00","261 070,00","258 940,00","261 060,00","261 060,00","136,00",After,Monday,November,yes
549,Gold,2024-11-15,"256 570,00","256 570,00","256 570,00","256 570,00","256 570,00","20,00",After,Friday,November,yes
550,Gold,2024-11-14,"255 510,00","257 620,00","255 420,00","256 820,00","256 820,00","27,00",After,Thursday,November,yes
551,Gold,2024-11-13,"261 110,00","261 180,00","258 080,00","258 080,00","258 080,00","53,00",After,Wednesday,November,yes
552,Gold,2024-11-12,"260 550,00","260 550,00","259 280,00","260 000,00","260 000,00","118,00",After,Tuesday,November,yes
553,Gold,2024-11-11,"267 170,00","267 170,00","261 120,00","261 120,00","261 120,00","20,00",After,Monday,November,yes
554,Gold,2024-11-08,"268 850,00","269 460,00","268 290,00","268 750,00","268 750,00","1 038,00",After,Friday,November,yes
555,Gold,2024-11-07,"266 250,00","269 910,00","266 250,00","269 840,00","269 840,00","676,00",After,Thursday,November,yes
556,Gold,2024-11-06,"273 450,00","273 450,00","265 940,00","266 760,00","266 760,00","427,00",After,Wednesday,November,yes
557,Gold,2024-11-05,"274 300,00","274 390,00","274 030,00","274 030,00","274 030,00","23,00",After,Tuesday,November,yes
558,Gold,2024-11-04,"273 650,00","273 710,00","273 610,00","273 610,00","273 610,00","16,00",Before,Monday,November,yes
559,Gold,2024-11-01,"274 550,00","275 600,00","273 420,00","273 860,00","273 860,00","109,00",Before,Friday,November,yes
560,Gold,2024-10-31,"278 740,00","278 750,00","273 350,00","273 830,00","273 830,00","849,00",Before,Thursday,October,no
561,Gold,2024-10-30,"277 460,00","278 900,00","277 460,00","278 850,00","278 850,00","231,00",Before,Wednesday,October,no
562,Gold,2024-10-29,"276 840,00","276 840,00","276 840,00","276 840,00","276 840,00","848,00",Before,Tuesday,October,no
563,Gold,2024-10-28,"273 610,00","274 290,00","272 950,00","274 290,00","274 290,00","56,00",Before,Monday,October,no
564,Gold,2024-10-25,"272 550,00","274 240,00","272 550,00","274 090,00","274 090,00","29,00",Before,Friday,October,no
565,Gold,2024-10-24,"272 900,00","273 610,00","272 900,00","273 490,00","273 490,00","27,00",Before,Thursday,October,no
566,Gold,2024-10-23,"274 250,00","274 250,00","271 420,00","271 440,00","271 440,00","18,00",Before,Wednesday,October,no
567,Gold,2024-10-22,"273 170,00","274 600,00","272 860,00","274 420,00","274 420,00","93,00",Before,Tuesday,October,no
568,Gold,2024-10-21,"272 190,00","273 840,00","271 950,00","272 310,00","272 310,00","52,00",Before,Monday,October,no
569,Gold,2024-10-18,"271 370,00","271 960,00","271 370,00","271 370,00","271 370,00","29,00",Before,Friday,October,no
570,Gold,2024-10-17,"267 740,00","269 170,00","267 720,00","269 100,00","269 100,00","30,00",Before,Thursday,October,no
571,Gold,2024-10-16,"267 400,00","267 400,00","267 400,00","267 400,00","267 400,00","6,00",Before,Wednesday,October,no
572,Gold,2024-10-15,"266 140,00","266 140,00","266 140,00","266 140,00","266 140,00","39,00",Before,Tuesday,October,no
573,Gold,2024-10-14,"265 500,00","265 530,00","264 780,00","264 780,00","264 780,00","40,00",Before,Monday,October,no
574,Gold,2024-10-11,"263 830,00","265 810,00","263 820,00","265 760,00","265 760,00","12,00",Before,Friday,October,no
575,Gold,2024-10-10,"260 250,00","262 830,00","260 250,00","262 060,00","262 060,00","320,00",Before,Thursday,October,no
576,Gold,2024-10-09,"260 300,00","260 770,00","260 300,00","260 600,00","260 600,00","152,00",Before,Wednesday,October,no
577,Gold,2024-10-08,"263 900,00","263 900,00","260 930,00","261 500,00","261 500,00","687,00",Before,Tuesday,October,no
578,Gold,2024-10-07,"264 870,00","265 740,00","263 900,00","264 480,00","264 480,00","284,00",Before,Monday,October,no
579,Gold,2024-10-04,"265 600,00","266 700,00","263 900,00","264 580,00","264 580,00","114,00",Before,Friday,October,no
580,Gold,2024-10-03,"264 280,00","265 710,00","264 000,00","265 710,00","265 710,00","354,00",Before,Thursday,October,no
581,Gold,2024-10-02,"265 060,00","265 720,00","264 000,00","264 710,00","264 710,00","72,00",Before,Wednesday,October,no
582,Gold,2024-10-01,"263 140,00","267 090,00","263 140,00","266 730,00","266 730,00","153,00",Before,Tuesday,October,no
583,Gold,2024-09-30,"266 090,00","266 210,00","262 320,00","263 610,00","263 610,00","973,00",Before,Monday,September,no
584,Gold,2024-09-27,"267 000,00","267 210,00","264 170,00","264 430,00","264 430,00","4 228,00",Before,Friday,September,no
585,Gold,2024-09-26,"266 230,00","266 990,00","266 080,00","266 990,00","266 990,00","17 216,00",Before,Thursday,September,no
586,Gold,2024-09-25,"265 630,00","266 420,00","264 930,00","265 920,00","265 920,00","175,00",Before,Wednesday,September,no
587,Gold,2024-09-24,"263 680,00","266 230,00","262 550,00","265 120,00","265 120,00","35,00",Before,Tuesday,September,no
588,Gold,2024-09-23,"262 650,00","262 650,00","262 650,00","262 650,00","262 650,00","9,00",Before,Monday,September,no
589,Gold,2024-09-20,"259 040,00","262 180,00","259 040,00","261 990,00","261 990,00","17,00",Before,Friday,September,no
590,Gold,2024-09-19,"256 600,00","258 800,00","256 600,00","258 800,00","258 800,00","99,00",Before,Thursday,September,no
591,Gold,2024-09-18,"257 070,00","257 070,00","254 920,00","257 070,00","257 070,00","25,00",Before,Wednesday,September,no
592,Gold,2024-09-17,"258 120,00","258 180,00","256 430,00","256 430,00","256 430,00","22,00",Before,Tuesday,September,no
593,Gold,2024-09-16,"258 040,00","258 040,00","258 040,00","258 040,00","258 040,00","28,00",Before,Monday,September,no
594,Gold,2024-09-13,"256 880,00","258 180,00","256 500,00","258 130,00","258 130,00","31,00",Before,Friday,September,no
595,Gold,2024-09-12,"252 910,00","255 700,00","252 340,00","255 120,00","255 120,00","132,00",Before,Thursday,September,no
596,Gold,2024-09-11,"252 580,00","252 580,00","250 230,00","251 210,00","251 210,00","90,00",Before,Wednesday,September,no
597,Gold,2024-09-10,"251 230,00","251 230,00","251 230,00","251 230,00","251 230,00","5,00",Before,Tuesday,September,no
598,Gold,2024-09-09,"249 130,00","250 470,00","249 130,00","250 180,00","250 180,00","96,00",Before,Monday,September,no
599,Gold,2024-09-06,"251 030,00","251 790,00","248 370,00","249 350,00","249 350,00","96,00",Before,Friday,September,no
600,Gold,2024-09-05,"249 370,00","251 330,00","249 340,00","251 140,00","251 140,00","54,00",Before,Thursday,September,no
601,Gold,2024-09-04,"249 090,00","249 340,00","248 350,00","249 340,00","249 340,00","470,00",Before,Wednesday,September,no
602,Gold,2024-09-03,"250 160,00","250 180,00","247 630,00","248 990,00","248 990,00","206,00",Before,Tuesday,September,no
603,Gold,2024-08-30,"251 950,00","252 540,00","249 380,00","249 380,00","249 380,00","208,00",Before,Friday,August,no
604,Gold,2024-08-29,"250 410,00","252 570,00","250 390,00","252 570,00","252 570,00","3 966,00",Before,Thursday,August,no
605,Gold,2024-08-28,"250 100,00","250 100,00","250 100,00","250 100,00","250 100,00","2 353,00",Before,Wednesday,August,no
606,Gold,2024-08-27,"251 520,00","252 310,00","250 690,00","251 600,00","251 600,00","100,00",Before,Tuesday,August,no
607,Gold,2024-08-26,"250 990,00","252 310,00","250 910,00","251 770,00","251 770,00","290,00",Before,Monday,August,no
608,Gold,2024-08-23,"248 650,00","250 840,00","248 650,00","250 840,00","250 840,00","94,00",Before,Friday,August,no
609,Gold,2024-08-22,"250 410,00","250 410,00","247 110,00","247 890,00","247 890,00","210,00",Before,Thursday,August,no
610,Gold,2024-08-21,"251 100,00","251 540,00","250 390,00","250 840,00","250 840,00","96,00",Before,Wednesday,August,no
611,Gold,2024-08-20,"250 350,00","252 730,00","250 070,00","251 130,00","251 130,00","187,00",Before,Tuesday,August,no
612,Gold,2024-08-19,"250 850,00","250 850,00","248 720,00","250 180,00","250 180,00","88,00",Before,Monday,August,no
613,Gold,2024-08-16,"245 350,00","250 800,00","245 140,00","249 860,00","249 860,00","197,00",Before,Friday,August,no
614,Gold,2024-08-15,"245 180,00","246 770,00","243 120,00","245 310,00","245 310,00","285,00",Before,Thursday,August,no
615,Gold,2024-08-14,"246 800,00","247 210,00","243 940,00","243 940,00","243 940,00","274,00",Before,Wednesday,August,no
616,Gold,2024-08-13,"246 100,00","247 000,00","245 650,00","246 670,00","246 670,00","510,00",Before,Tuesday,August,no
617,Gold,2024-08-12,"243 270,00","246 980,00","243 200,00","246 240,00","246 240,00","566,00",Before,Monday,August,no
618,Gold,2024-08-09,"242 230,00","243 210,00","241 850,00","243 210,00","243 210,00","611,00",Before,Friday,August,no
619,Gold,2024-08-08,"238 430,00","242 280,00","238 430,00","242 220,00","242 220,00","201,00",Before,Thursday,August,no
620,Gold,2024-08-07,"239 220,00","240 100,00","238 450,00","239 050,00","239 050,00","130,00",Before,Wednesday,August,no
621,Gold,2024-08-06,"241 450,00","242 180,00","238 000,00","238 910,00","238 910,00","163,00",Before,Tuesday,August,no
622,Gold,2024-08-05,"244 200,00","244 980,00","236 740,00","240 170,00","240 170,00","334,00",Before,Monday,August,no
623,Gold,2024-08-02,"244 400,00","247 700,00","241 600,00","242 570,00","242 570,00","550,00",Before,Friday,August,no
624,Gold,2024-08-01,"244 670,00","245 510,00","243 040,00","243 500,00","243 500,00","690,00",Before,Thursday,August,no
625,Gold,2024-07-31,"240 710,00","244 760,00","240 280,00","242 650,00","242 650,00","1 313,00",Before,Wednesday,July,no
626,Gold,2024-07-30,"238 090,00","240 930,00","237 380,00","240 500,00","240 500,00","25 944,00",Before,Tuesday,July,no
627,Gold,2024-07-29,"237 730,00","237 730,00","237 730,00","237 730,00","237 730,00","126 409,00",Before,Monday,July,no
628,Gold,2024-07-26,"236 870,00","238 690,00","236 870,00","238 000,00","238 000,00","95,00",Before,Friday,July,no
629,Gold,2024-07-25,"236 550,00","236 550,00","235 190,00","235 190,00","235 190,00","31,00",Before,Thursday,July,no
630,Gold,2024-07-24,"242 100,00","242 100,00","241 160,00","241 330,00","241 330,00","6,00",Before,Wednesday,July,no
631,Gold,2024-07-23,"239 580,00","240 460,00","238 870,00","240 460,00","240 460,00","41,00",Before,Tuesday,July,no
632,Gold,2024-07-22,"240 210,00","240 210,00","239 200,00","239 200,00","239 200,00","18,00",Before,Monday,July,no
633,Gold,2024-07-19,"241 880,00","241 920,00","239 550,00","239 550,00","239 550,00","15,00",Before,Friday,July,no
634,Gold,2024-07-18,"246 600,00","246 600,00","245 180,00","245 180,00","245 180,00","2,00",Before,Thursday,July,no
635,Gold,2024-07-17,"247 290,00","247 310,00","245 480,00","245 480,00","245 480,00","10,00",Before,Wednesday,July,no
636,Gold,2024-07-16,"242 740,00","246 240,00","242 740,00","246 240,00","246 240,00","93,00",Before,Tuesday,July,no
637,Gold,2024-07-15,"243 000,00","243 600,00","242 290,00","242 290,00","242 290,00","540,00",Before,Monday,July,no
638,Gold,2024-07-12,"239 980,00","241 400,00","239 130,00","241 400,00","241 400,00","355,00",Before,Friday,July,no
639,Gold,2024-07-11,"237 870,00","241 670,00","237 870,00","241 500,00","241 500,00","72,00",Before,Thursday,July,no
640,Gold,2024-07-10,"236 630,00","237 700,00","236 580,00","237 220,00","237 220,00","19,00",Before,Wednesday,July,no
641,Gold,2024-07-09,"236 310,00","236 370,00","236 010,00","236 010,00","236 010,00","9,00",Before,Tuesday,July,no
642,Gold,2024-07-08,"238 170,00","238 380,00","235 280,00","235 520,00","235 520,00","64,00",Before,Monday,July,no
643,Gold,2024-07-05,"235 490,00","238 850,00","235 490,00","238 850,00","238 850,00","72,00",Before,Friday,July,no
644,Gold,2024-07-03,"233 090,00","236 160,00","233 090,00","235 980,00","235 980,00","59,00",Before,Wednesday,July,no
645,Gold,2024-07-02,"233 070,00","233 460,00","232 300,00","232 300,00","232 300,00","30,00",Before,Tuesday,July,no
646,Gold,2024-07-01,"232 380,00","232 970,00","232 170,00","232 760,00","232 760,00","237,00",Before,Monday,July,no
647,Gold,2024-06-28,"232 540,00","233 830,00","231 900,00","232 770,00","232 770,00","92,00",Before,Friday,June,no
648,Gold,2024-06-27,"229 680,00","232 900,00","229 500,00","232 450,00","232 450,00","1 532,00",Before,Thursday,June,no
649,Gold,2024-06-26,"230 790,00","231 440,00","229 800,00","229 920,00","229 920,00","986,00",Before,Wednesday,June,no
650,Gold,2024-06-25,"232 440,00","233 300,00","231 660,00","231 660,00","231 660,00","105,00",Before,Tuesday,June,no
651,Gold,2024-06-24,"232 330,00","233 290,00","232 270,00","233 000,00","233 000,00","99,00",Before,Monday,June,no
652,Gold,2024-06-21,"233 120,00","233 120,00","231 640,00","231 640,00","231 640,00","76,00",Before,Friday,June,no
653,Gold,2024-06-20,"232 890,00","235 400,00","232 830,00","235 380,00","235 380,00","183,00",Before,Thursday,June,no
654,Gold,2024-06-18,"231 180,00","233 040,00","231 180,00","233 040,00","233 040,00","43,00",Before,Tuesday,June,no
655,Gold,2024-06-17,"232 020,00","232 020,00","230 960,00","231 240,00","231 240,00","110,00",Before,Monday,June,no
656,Gold,2024-06-14,"230 700,00","233 140,00","230 580,00","233 140,00","233 140,00","948,00",Before,Friday,June,no
657,Gold,2024-06-13,"230 940,00","231 770,00","229 620,00","230 020,00","230 020,00","298,00",Before,Thursday,June,no
658,Gold,2024-06-12,"231 490,00","233 870,00","231 030,00","233 600,00","233 600,00","132,00",Before,Wednesday,June,no
659,Gold,2024-06-11,"230 000,00","231 410,00","230 000,00","230 750,00","230 750,00","871,00",Before,Tuesday,June,no
660,Gold,2024-06-10,"229 060,00","230 930,00","229 050,00","230 770,00","230 770,00","69,00",Before,Monday,June,no
661,Gold,2024-06-07,"237 990,00","238 510,00","228 540,00","230 520,00","230 520,00","269,00",Before,Friday,June,no
662,Gold,2024-06-06,"235 500,00","237 580,00","235 500,00","237 030,00","237 030,00","179,00",Before,Thursday,June,no
663,Gold,2024-06-05,"232 640,00","235 430,00","232 620,00","235 410,00","235 410,00","295,00",Before,Wednesday,June,no
664,Gold,2024-06-04,"234 750,00","234 770,00","231 390,00","232 550,00","232 550,00","890,00",Before,Tuesday,June,no
665,Gold,2024-06-03,"232 260,00","234 750,00","231 200,00","234 660,00","234 660,00","781,00",Before,Monday,June,no
666,Gold,2024-05-31,"234 410,00","235 400,00","231 900,00","232 290,00","232 290,00","941,00",Before,Friday,May,no
667,Gold,2024-05-30,"233 690,00","234 950,00","232 080,00","234 290,00","234 290,00","32 587,00",Before,Thursday,May,no
668,Gold,2024-05-29,"234 030,00","234 030,00","234 030,00","234 030,00","234 030,00","119 317,00",Before,Wednesday,May,no
669,Gold,2024-05-28,"233 690,00","235 970,00","233 690,00","235 520,00","235 520,00","26,00",Before,Tuesday,May,no
670,Gold,2024-05-24,"234 260,00","234 540,00","233 250,00","233 250,00","233 250,00","25,00",Before,Friday,May,no
671,Gold,2024-05-23,"237 120,00","237 120,00","233 500,00","233 500,00","233 500,00","365,00",Before,Thursday,May,no
672,Gold,2024-05-22,"241 750,00","241 760,00","237 580,00","238 920,00","238 920,00","180,00",Before,Wednesday,May,no
673,Gold,2024-05-21,"242 950,00","242 950,00","242 100,00","242 170,00","242 170,00","6,00",Before,Tuesday,May,no
674,Gold,2024-05-20,"241 580,00","243 580,00","240 970,00","243 390,00","243 390,00","40,00",Before,Monday,May,no
675,Gold,2024-05-17,"238 070,00","241 580,00","238 070,00","241 220,00","241 220,00","213,00",Before,Friday,May,no
676,Gold,2024-05-16,"238 950,00","239 220,00","238 000,00","238 000,00","238 000,00","7,00",Before,Thursday,May,no
677,Gold,2024-05-15,"236 160,00","238 870,00","235 600,00","238 870,00","238 870,00","29,00",Before,Wednesday,May,no
678,Gold,2024-05-14,"233 600,00","235 800,00","233 600,00","235 340,00","235 340,00","6,00",Before,Tuesday,May,no
679,Gold,2024-05-13,"235 830,00","235 830,00","233 610,00","233 610,00","233 610,00","14,00",Before,Monday,May,no
680,Gold,2024-05-10,"236 730,00","236 730,00","236 730,00","236 730,00","236 730,00","126,00",Before,Friday,May,no
681,Gold,2024-05-09,"231 070,00","233 950,00","231 070,00","233 210,00","233 210,00","5,00",Before,Thursday,May,no
682,Gold,2024-05-08,"231 360,00","231 360,00","231 360,00","231 360,00","231 360,00","4,00",Before,Wednesday,May,no
683,Gold,2024-05-07,"232 430,00","232 430,00","231 520,00","231 520,00","231 520,00","25,00",Before,Tuesday,May,no
684,Gold,2024-05-06,"232 280,00","232 550,00","231 420,00","232 160,00","232 160,00","9,00",Before,Monday,May,no
685,Gold,2024-05-03,"230 000,00","230 100,00","227 760,00","229 900,00","229 900,00","194,00",Before,Friday,May,no
686,Gold,2024-05-02,"232 170,00","232 470,00","229 230,00","229 920,00","229 920,00","56,00",Before,Thursday,May,no
687,Gold,2024-05-01,"228 770,00","232 730,00","228 380,00","229 990,00","229 990,00","42,00",Before,Wednesday,May,no
688,Gold,2024-04-30,"232 250,00","232 250,00","229 140,00","229 140,00","229 140,00","113,00",Before,Tuesday,April,no
689,Gold,2024-04-29,"233 480,00","234 550,00","232 790,00","234 540,00","234 540,00","405,00",Before,Monday,April,no
690,Gold,2024-04-26,"234 790,00","234 790,00","233 280,00","233 480,00","233 480,00","717,00",Before,Friday,April,no
691,Gold,2024-04-25,"231 500,00","232 980,00","230 500,00","232 980,00","232 980,00","1 024,00",Before,Thursday,April,no
692,Gold,2024-04-24,"232 130,00","232 870,00","231 460,00","232 450,00","232 450,00","95,00",Before,Wednesday,April,no
693,Gold,2024-04-23,"232 770,00","233 080,00","229 420,00","232 770,00","232 770,00","171,00",Before,Tuesday,April,no
694,Gold,2024-04-22,"238 330,00","238 330,00","232 690,00","233 220,00","233 220,00","53,00",Before,Monday,April,no
695,Gold,2024-04-19,"237 930,00","239 980,00","237 730,00","239 840,00","239 840,00","160,00",Before,Friday,April,no
696,Gold,2024-04-18,"236 840,00","238 440,00","236 840,00","238 230,00","238 230,00","128,00",Before,Thursday,April,no
697,Gold,2024-04-17,"238 420,00","239 140,00","236 930,00","237 170,00","237 170,00","37,00",Before,Wednesday,April,no
698,Gold,2024-04-16,"238 400,00","239 080,00","237 140,00","239 080,00","239 080,00","41,00",Before,Tuesday,April,no
699,Gold,2024-04-15,"236 210,00","238 470,00","232 600,00","236 580,00","236 580,00","1 801,00",Before,Monday,April,no
700,Gold,2024-04-12,"237 730,00","242 900,00","233 430,00","235 620,00","235 620,00","584,00",Before,Friday,April,no
701,Gold,2024-04-11,"234 150,00","237 630,00","233 060,00","235 480,00","235 480,00","283,00",Before,Thursday,April,no
702,Gold,2024-04-10,"234 660,00","235 810,00","232 770,00","232 960,00","232 960,00","377,00",Before,Wednesday,April,no
703,Gold,2024-04-09,"233 780,00","236 470,00","233 780,00","234 350,00","234 350,00","211,00",Before,Tuesday,April,no
704,Gold,2024-04-08,"232 560,00","234 180,00","231 900,00","233 170,00","233 170,00","202,00",Before,Monday,April,no
705,Gold,2024-04-05,"228 920,00","232 840,00","226 740,00","232 570,00","232 570,00","344,00",Before,Friday,April,no
706,Gold,2024-04-04,"230 170,00","230 290,00","228 000,00","228 880,00","228 880,00","251,00",Before,Thursday,April,no
707,Gold,2024-04-03,"228 170,00","229 880,00","226 790,00","229 440,00","229 440,00","285,00",Before,Wednesday,April,no
708,Gold,2024-04-02,"225 200,00","227 920,00","224 760,00","226 100,00","226 100,00","435,00",Before,Tuesday,April,no
709,Gold,2024-04-01,"223 570,00","226 420,00","223 000,00","223 650,00","223 650,00","400,00",Before,Monday,April,no
710,Gold,2024-03-28,"219 360,00","223 410,00","218 710,00","221 740,00","221 740,00","2 040,00",Before,Thursday,March,no
711,Gold,2024-03-27,"217 940,00","219 620,00","217 210,00","219 060,00","219 060,00","31 200,00",Before,Wednesday,March,no
712,Gold,2024-03-26,"218 270,00","218 270,00","217 560,00","217 560,00","217 560,00","202 373,00",Before,Tuesday,March,no
713,Gold,2024-03-25,"216 620,00","217 940,00","216 620,00","217 480,00","217 480,00","79,00",Before,Monday,March,no
714,Gold,2024-03-22,"217 920,00","217 960,00","215 750,00","215 810,00","215 810,00","19,00",Before,Friday,March,no
715,Gold,2024-03-21,"220 700,00","221 160,00","218 240,00","218 240,00","218 240,00","63,00",Before,Thursday,March,no
716,Gold,2024-03-20,"215 730,00","218 590,00","215 090,00","215 790,00","215 790,00","17,00",Before,Wednesday,March,no
717,Gold,2024-03-19,"215 610,00","215 630,00","215 610,00","215 630,00","215 630,00","12,00",Before,Tuesday,March,no
718,Gold,2024-03-18,"214 620,00","216 070,00","214 620,00","216 070,00","216 070,00","21,00",Before,Monday,March,no
719,Gold,2024-03-15,"216 170,00","216 170,00","215 730,00","215 730,00","215 730,00","100,00",Before,Friday,March,no
720,Gold,2024-03-14,"216 300,00","216 300,00","216 230,00","216 300,00","216 300,00","515,00",Before,Thursday,March,no
721,Gold,2024-03-13,"216 250,00","217 540,00","216 250,00","217 540,00","217 540,00","20,00",Before,Wednesday,March,no
722,Gold,2024-03-12,"218 250,00","218 270,00","216 040,00","216 040,00","216 040,00","550,00",Before,Tuesday,March,no
723,Gold,2024-03-11,"218 100,00","218 400,00","217 720,00","218 250,00","218 250,00","738,00",Before,Monday,March,no
724,Gold,2024-03-08,"216 730,00","219 490,00","216 630,00","217 860,00","217 860,00","259,00",Before,Friday,March,no
725,Gold,2024-03-07,"214 700,00","216 300,00","214 700,00","215 800,00","215 800,00","152,00",Before,Thursday,March,no
726,Gold,2024-03-06,"212 550,00","215 030,00","212 550,00","215 030,00","215 030,00","443,00",Before,Wednesday,March,no
727,Gold,2024-03-05,"211 490,00","213 350,00","211 140,00","213 350,00","213 350,00","1 287,00",Before,Tuesday,March,no
728,Gold,2024-03-04,"208 360,00","211 980,00","208 070,00","211 770,00","211 770,00","805,00",Before,Monday,March,no
729,Gold,2024-03-01,"204 310,00","208 690,00","204 180,00","208 690,00","208 690,00","1 210,00",Before,Friday,March,no
730,Gold,2024-02-29,"203 430,00","204 980,00","203 430,00","204 570,00","204 570,00","706,00",Before,Thursday,February,no
731,Gold,2024-02-28,"202 950,00","203 700,00","202 480,00","203 300,00","203 300,00","581,00",Before,Wednesday,February,no
732,Gold,2024-02-27,"203 590,00","203 590,00","203 400,00","203 400,00","203 400,00","964,00",Before,Tuesday,February,no
733,Gold,2024-02-26,"203 410,00","203 540,00","202 480,00","202 850,00","202 850,00","143,00",Before,Monday,February,no
734,Gold,2024-02-23,"202 600,00","203 860,00","201 490,00","203 860,00","203 860,00","22,00",Before,Friday,February,no
735,Gold,2024-02-22,"203 320,00","203 320,00","201 970,00","201 970,00","201 970,00","964,00",Before,Thursday,February,no
736,Gold,2024-02-21,"202 820,00","202 820,00","202 230,00","202 230,00","202 230,00","15,00",Before,Wednesday,February,no
737,Gold,2024-02-20,"201 560,00","202 900,00","201 560,00","202 750,00","202 750,00","1 326,00",Before,Tuesday,February,no
738,Gold,2024-02-16,"200 500,00","201 150,00","199 650,00","201 150,00","201 150,00","32,00",Before,Friday,February,no
739,Gold,2024-02-15,"199 360,00","200 720,00","199 360,00","200 210,00","200 210,00","286,00",Before,Thursday,February,no
740,Gold,2024-02-14,"199 030,00","199 350,00","198 480,00","199 030,00","199 030,00","1 916,00",Before,Wednesday,February,no
741,Gold,2024-02-13,"202 510,00","202 580,00","199 000,00","199 290,00","199 290,00","198,00",Before,Tuesday,February,no
742,Gold,2024-02-12,"202 550,00","202 550,00","201 160,00","201 820,00","201 820,00","317,00",Before,Monday,February,no
743,Gold,2024-02-09,"203 200,00","203 200,00","202 000,00","202 330,00","202 330,00","62,00",Before,Friday,February,no
744,Gold,2024-02-08,"202 800,00","203 670,00","202 030,00","203 220,00","203 220,00","341,00",Before,Thursday,February,no
745,Gold,2024-02-07,"203 280,00","203 950,00","203 270,00","203 520,00","203 520,00","71,00",Before,Wednesday,February,no
746,Gold,2024-02-06,"202 590,00","203 730,00","202 590,00","203 450,00","203 450,00","249,00",Before,Tuesday,February,no
747,Gold,2024-02-05,"203 890,00","204 080,00","201 380,00","202 570,00","202 570,00","412,00",Before,Monday,February,no
748,Gold,2024-02-02,"205 480,00","205 590,00","202 770,00","203 610,00","203 610,00","888,00",Before,Friday,February,no
749,Gold,2024-02-01,"204 020,00","206 450,00","202 900,00","205 300,00","205 300,00","947,00",Before,Thursday,February,no
750,Gold,2024-01-31,"203 540,00","205 500,00","203 000,00","204 840,00","204 840,00","2 007,00",Before,Wednesday,January,no
751,Gold,2024-01-30,"203 250,00","204 850,00","202 810,00","203 150,00","203 150,00","26 907,00",Before,Tuesday,January,no
752,Gold,2024-01-29,"202 520,00","202 520,00","202 520,00","202 520,00","202 520,00","150 708,00",Before,Monday,January,no
753,Gold,2024-01-26,"202 170,00","202 240,00","201 680,00","201 680,00","201 680,00","49,00",Before,Friday,January,no
754,Gold,2024-01-25,"201 210,00","202 240,00","201 210,00","201 690,00","201 690,00","548,00",Before,Thursday,January,no
755,Gold,2024-01-24,"202 320,00","203 320,00","201 390,00","201 390,00","201 390,00","253,00",Before,Wednesday,January,no
756,Gold,2024-01-23,"203 030,00","203 030,00","202 250,00","202 370,00","202 370,00","15,00",Before,Tuesday,January,no
757,EURUSD,2025-01-23,"10 413,00","10 422,00","10 394,00","10 405,00","10 405,00",,After,Thursday,January,no
758,EURUSD,2025-01-22,"10 406,00","10 458,00","10 401,00","10 406,00","10 406,00",,After,Wednesday,January,no
759,EURUSD,2025-01-21,"10 421,00","10 434,00","10 345,00","10 421,00","10 421,00",,After,Tuesday,January,no
760,EURUSD,2025-01-20,"10 277,00","10 427,00","10 279,00","10 277,00","10 277,00",,After,Monday,January,no
761,EURUSD,2025-01-17,"10 302,00","10 330,00","10 267,00","10 302,00","10 302,00",,After,Friday,January,no
762,EURUSD,2025-01-16,"10 295,00","10 312,00","10 264,00","10 295,00","10 295,00",,After,Thursday,January,no
763,EURUSD,2025-01-15,"10 307,00","10 350,00","10 271,00","10 307,00","10 307,00",,After,Wednesday,January,no
764,EURUSD,2025-01-14,"10 265,00","10 304,00","10 240,00","10 265,00","10 265,00",,After,Tuesday,January,no
765,EURUSD,2025-01-13,"10 244,00","10 250,00","10 184,00","10 244,00","10 244,00",,After,Monday,January,no
766,EURUSD,2025-01-10,"10 298,00","10 312,00","10 221,00","10 298,00","10 298,00",,After,Friday,January,no
767,EURUSD,2025-01-09,"10 315,00","10 323,00","10 286,00","10 315,00","10 315,00",,After,Thursday,January,no
768,EURUSD,2025-01-08,"10 346,00","10 358,00","10 277,00","10 346,00","10 346,00",,After,Wednesday,January,no
769,EURUSD,2025-01-07,"10 386,00","10 436,00","10 359,00","10 386,00","10 386,00",,After,Tuesday,January,no
770,EURUSD,2025-01-06,"10 305,00","10 435,00","10 296,00","10 305,00","10 305,00",,After,Monday,January,no
771,EURUSD,2025-01-03,"10 268,00","10 305,00","10 265,00","10 268,00","10 268,00",,After,Friday,January,no
772,EURUSD,2025-01-02,"10 352,00","10 376,00","10 232,00","10 352,00","10 352,00",,After,Thursday,January,no
